"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1997.10.7","RIC I (second edition) Augustus 389. 1997.10.7","1997.10.7","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.389","","","","As","Roman","16.5","","","","","","C. Plotius Rufus","","Struck","Bronze","Rome","CAESAR AVGVSTVS TRIBVNIC POTEST","Head of Augustus, bare, right","Coin","Augustus","RIC I (second edition) Augustus 389","Italy","C PLOTIVS RVFVS III VIR A A A F F","Legend surrounding S C","9.55","-15","2016-10-21T22:33:29Z"
"http://numismatics.org/search/id/2015.12.1","RIC I (second edition) Augustus 11A. 2015.12.1","2015.12.1","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.11a","","","","As","Roman","27.5","","","","","","P. Carisius","","Struck","Bronze","Caesaraugusta","AVGVST TRIB POTEST","Head of Augustus, bare, right","Coin","Augustus","RIC I (second edition) Augustus 11A","Lusitania","P CARISIVS LEG AVGVSTI EMERITA","Circular city wall with EMERITA inscribed above gateway","9.33","-25|-23","2016-10-21T22:33:45Z"
"http://numismatics.org/search/id/1980.109.338","RIC I (second edition) Augustus 432. 1980.109.338","1980.109.338","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.432","","","","As","Roman","25.5","","","","","","M. Salvius Otho","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","Head of Augustus, bare, left","Coin","Augustus","RIC I (second edition) Augustus 432","Italy","M SALVIVS OTHO III VIR A A A F F","Legend surrounding S C","10.49","-7","2016-10-21T22:06:28Z"
"http://numismatics.org/search/id/1984.7.1","RIC I (second edition) Augustus 510. 1984.7.1","1984.7.1","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.510","","","","Cistophorus","Roman","26.5","","","","","","","","Struck","Silver","Pergamum","IMP IX TR PO V","Head of Augustus, bare, right","Coin","Augustus","RIC I (second edition) Augustus 510","Mysia","IMP IX TR POT V/SPQR SIGNIS RECEPTIS","Triumphal arch surmounted by four horses","10.72","-19|-18","2016-10-21T22:31:46Z"
"http://numismatics.org/search/id/1985.140.16","RIC I (second edition) Augustus 86B. 1985.140.16","1985.140.16","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.86B","","","","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","Head of Augustus, bare, left","Coin","Augustus","RIC I (second edition) Augustus 86B","Lusitania","SIGNIS RECEPTIS","Round shield inscribed CL V, with S P Q R in corners between aquila, left, and standard, right","3.71","-19|-15","2016-10-21T22:31:50Z"
"http://numismatics.org/search/id/1987.37.89","RIC I (second edition) Augustus 431. 1987.37.89","1987.37.89","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.431","","","","As","Roman","28.0","","","","","","M. Salvius Otho","","Struck","Bronze","Rome","CAESAR AVGVST PONT MAX TRIBVNIC POT","Head of Augustus, bare, right","Coin","Augustus","RIC I (second edition) Augustus 431","Italy","M SALVIVS OTHO III VIR A A A F F","Legend surrounding S C","10.48","-7","2016-10-21T22:32:04Z"
"http://numismatics.org/search/id/1990.3.72","Bronze As of Augustus, Nemausus, 20 BC - 10 BC. 1990.3.72","1990.3.72","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.155","","","","As","Roman","25.5","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus is bare-headed","Coin","Augustus|Agrippa","Kraay I|RIC I (second edition) Augustus 155|RPC.523","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above palm-tip left a wreath with long ties","13.51","-20|-10","2017-03-03T16:41:08Z"
"http://numismatics.org/search/id/1929.999.104","Bronze As of Augustus, Nemausus, 9 BC - 3 BC. 1929.999.104","1929.999.104","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.158","","","","As","Roman","26.0","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus wearing oak-wreath","Coin","Augustus|Agrippa","Kraay II|RIC I (second edition) Augustus 158|RPC.524","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above on left a wreath with long ties","11.9","-9|-3","2017-03-03T16:04:42Z"
"http://numismatics.org/search/id/1941.131.1006","Bronze As of Augustus, Nemausus, 9 BC - 3 BC. 1941.131.1006","1941.131.1006","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.158","","","","As","Roman","26.0","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus wearing oak-wreath","Coin","Augustus|Agrippa","Kraay II|RIC I (second edition) Augustus 158|RPC.524","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above on left a wreath with long ties","11.83","-9|-3","2017-03-03T16:08:26Z"
"http://numismatics.org/search/id/1944.100.68862","Bronze As of Augustus, Nemausus, 20 BC - 10 BC. 1944.100.68862","1944.100.68862","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.155","","","","As","Roman","26.0","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus is bare-headed","Coin","Augustus|Agrippa","Kraay I|RIC I (second edition) Augustus 155|RPC.523","Gallia","COL NEM","","12.28","-20|-10","2017-03-03T16:25:23Z"
"http://numismatics.org/search/id/1944.100.68873","Bronze As of Augustus, Nemausus, 9 BC - 3 BC. 1944.100.68873","1944.100.68873","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.158","","","","As","Roman","25.5","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus wearing oak-wreath","Coin","Augustus|Agrippa","Kraay II|RIC I (second edition) Augustus 158|RPC.524","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above on left a wreath with long ties","6.06","-9|-3","2017-03-03T16:25:23Z"
"http://numismatics.org/search/id/1944.100.68874","Bronze As of Augustus, Nemausus, 9 BC - 3 BC. 1944.100.68874","1944.100.68874","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.158","","","","As","Roman","28.0","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus wearing oak-wreath","Coin","Augustus|Agrippa","Kraay II|RIC I (second edition) Augustus 158|rpc.524","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above on left a wreath with long ties","6.14","-9|-3","2017-03-03T16:25:23Z"
"http://numismatics.org/search/id/1944.100.68875","Bronze As of Augustus, Nemausus, 9 BC - 3 BC. 1944.100.68875","1944.100.68875","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.158","","","","As","Roman","28.0","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus wearing oak-wreath","Coin","Augustus|Agrippa","Kraay II|RIC I (second edition) Augustus 158|RPC.524","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above on left a wreath with long ties","12.94","-9|-3","2017-03-03T16:25:23Z"
"http://numismatics.org/search/id/1908.254.4","Bronze As of Augustus, Nemausus, 20 BC - 10 BC. 1908.254.4","1908.254.4","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.155","","","","As","Roman","24.5","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus is bare-headed","Coin","Augustus|Agrippa","Kraay I|RIC I (second edition) Augustus 155|RPC.523","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above palm-tip left a wreath with long ties","10.87","-20|-10","2017-03-03T16:01:15Z"
"http://numismatics.org/search/id/1908.89.2","Bronze As of Augustus, Nemausus, 20 BC - 10 BC. 1908.89.2","1908.89.2","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.155","","","","As","Roman","16.0","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus is bare-headed","Coin","Augustus|Agrippa","Kraay I|RIC I (second edition) Augustus 155|RPC.523","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above palm-tip left a wreath with long ties","16.15","-20|-10","2017-03-03T16:01:16Z"
"http://numismatics.org/search/id/1911.105.683","Bronze As of Augustus, Nemausus, 20 BC - 10 BC. 1911.105.683","1911.105.683","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.155","","","","As","Roman","26.0","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus is bare-headed","Coin","Augustus|Agrippa","Kraay I|RIC I (second edition) Augustus 155|RPC.523","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above palm-tip left a wreath with long ties","12.04","-20|-10","2017-03-03T16:01:35Z"
"http://numismatics.org/search/id/1974.26.4959","Bronze As of Augustus, Nemausus, 9 BC - 3 BC. 1974.26.4959","1974.26.4959","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.158","","","","As","Roman","24.5","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus wearing oak-wreath","Coin","Augustus|Agrippa","Kraay II|RIC I (second edition) Augustus 158|RPC.524","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above on left a wreath with long ties","12.91","-9|-3","2017-03-03T16:35:12Z"
"http://numismatics.org/search/id/1974.95.267","Bronze As of Augustus, Nemausus, 20 BC - 10 BC. 1974.95.267","1974.95.267","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.155","","","","As","Roman","25.5","","","","","","","","Struck","Bronze","Nemausus","IMP DIVI F","Heads of Agrippa (left) and Augustus (right) back to back, Agrippa wearing combined rostral crown and laurel wreath and Augustus is bare-headed","Coin","Augustus|Agrippa","Kraay I|RIC I (second edition) Augustus 155|RPC.523","Gallia","COL NEM","Crocodile chained to palm-shoot with tip right; above palm-tip left a wreath with long ties","13.83","-20|-10","2017-03-03T16:35:15Z"
"http://numismatics.org/search/id/1967.153.103","Gold Aureus of Augustus, Colonia Patricia, 18 BC - 17 BC. 1967.153.103","1967.153.103","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.143","","","Victory","Aureus","Roman","21.0","","","","","","","","Struck","Gold","Colonia Patricia","SPQR CAESARI AVGVSTO","Head of Augustus, bare, right","Coin","Augustus","AMC.101|RIC I (second edition) Augustus 143","Lusitania","QVO MVN SVNT","Augustus right, crowned by Victory, in biga of elephants right atop arch flanked by arcades","7.79","-18|-17","2017-03-03T16:33:46Z"
"http://numismatics.org/search/id/1944.100.93310","Bronze Coin, Pergamum, 44 BC - AD 14. 1944.100.93310","1944.100.93310","","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Pergamum","","Augustus hd. laur. r.","Coin","Augustus","RPC.2360","Asia","","wash basin","","-43|14","2014-04-12T17:31:38.746Z"
"http://numismatics.org/search/id/1984.65.171","Bronze Coin, Thracia, 11 BC - AD 12. 1984.65.171","1984.65.171","","","","","","","Greek","","Thrace","","","","","","","","Bronze","Thracia","","Augustus Hd.","Coin","Rhoemetalces I|Augustus","","Thrace","","Rhoemetalces hd.","4.62","-10|12","2014-04-13T07:15:53.615Z"
"http://numismatics.org/search/id/1984.66.427","Bronze Coin, Carthage, 44 BC - AD 14. 1984.66.427","1984.66.427","","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Carthage","","Augustus hd.","Coin","Augustus","RPC.745","Africa","","legend","6.82","-43|14","2014-04-13T07:19:06.472Z"
"http://numismatics.org/search/id/1984.66.434","Bronze Coin, Thrace, 11 BC - AD 12. 1984.66.434","1984.66.434","","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Rhoemetalces hd.","Coin","Augustus|Rhoemetalces I","","Thrace","","Augustus hd.","3.9","-10|12","2014-04-13T07:19:06.472Z"
"http://numismatics.org/search/id/1984.66.495","Bronze Coin, Synnada, 44 BC - AD 14. 1984.66.495","1984.66.495","","","","","Zeus","","Greek","","Julio-Claudian","","","","","","","","Bronze","Synnada","","Augustus hd. r.","Coin","Augustus","","Asia","","Zeus enthroned l.","7.45","-43|14","2014-04-13T07:19:06.472Z"
"http://numismatics.org/search/id/1944.100.54164","Bronze Coin, Olba, AD 10 - AD 15. 1944.100.54164","1944.100.54164","Ajax|Augustus","","","","","","Greek","","Roman--Provincial","","","","","","","","Bronze","Olba","","Augustus hd. r.","Coin","","","Asia","","fulmen and legend","10.08","10|15","2015-02-19T16:13:45Z"
"http://numismatics.org/search/id/1944.100.54165","Bronze Coin, Olba, AD 10 - AD 15. 1944.100.54165","1944.100.54165","Ajax|Augustus","","","","","","Greek","","Roman--Provincial","","","","","","","","Bronze","Olba","","Augustus hd. r.","Coin","","","Asia","","fulmen and legend","12.619","10|15","2015-02-19T16:13:46Z"
"http://numismatics.org/search/id/1944.100.54166","Bronze Coin, Olba, AD 10 - AD 15. 1944.100.54166","1944.100.54166","Ajax|Augustus","","","","","","Greek","","Roman--Provincial","","","","","","","","Bronze","Olba","","Augustus hd. r.","Coin","","","Asia","","fulmen and legend","8.146","10|15","2015-02-19T16:13:46Z"
"http://numismatics.org/search/id/1944.100.54167","Bronze Coin, Olba, AD 10 - AD 15. 1944.100.54167","1944.100.54167","Ajax|Augustus","","","","","","Greek","","Roman--Provincial","","","","","","","","Bronze","Olba","","Augustus hd. r.","Coin","","","Asia","","fulmen and legend","11.627","10|15","2015-02-19T16:13:46Z"
"http://numismatics.org/search/id/1944.100.49454","Bronze Coin, Sardes/Pergamum, 27 BC - AD 14. 1944.100.49454","1944.100.49454","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Sardes|Pergamum","","Augustus hd. r.","Coin","","","Asia","","two figures stg.","7.48","-26|14","2015-02-19T15:23:31Z"
"http://numismatics.org/search/id/1944.100.47696","Bronze Coin, Aphrodisias, 27 BC - AD 14. 1944.100.47696","1944.100.47696","Augustus","","","","Aphrodite","","Greek","","Julio-Claudian","","","","","","","","Bronze","Aphrodisias","","Augustus hd. r.","Coin","","RPC.2843","Asia","","Aphrodite cult statue","4.46","-26|14","2015-02-19T15:09:24Z"
"http://numismatics.org/search/id/1944.100.47697","Bronze Coin, Aphrodisias, 27 BC - AD 14. 1944.100.47697","1944.100.47697","Augustus","","","","Aphrodite","","Greek","","Julio-Claudian","","","","","","","","Bronze","Aphrodisias","","Augustus hd. r.","Coin","","RPC.2843","Asia","","Aphrodite cult statue","4.51","-26|14","2015-02-19T15:09:24Z"
"http://numismatics.org/search/id/1944.100.47698","Bronze Coin, Aphrodisias, 27 BC - AD 14. 1944.100.47698","1944.100.47698","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Aphrodisias","","Augustus hd. r.","Coin","","RPC.2838","Asia","","bipennis","3.45","-26|14","2015-02-19T15:09:24Z"
"http://numismatics.org/search/id/1944.100.47699","Bronze Coin, Aphrodisias, 27 BC - AD 14. 1944.100.47699","1944.100.47699","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Aphrodisias","","Augustus hd. r.","Coin","","RPC.2838","Asia","","bipennis","2.49","-26|14","2015-02-19T15:09:24Z"
"http://numismatics.org/search/id/1944.100.47759","Bronze Coin, Cidramus, 44 BC - AD 14. 1944.100.47759","1944.100.47759","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Cidramus","","Augustus hd. r.","Coin","","RPC.2874","Asia","","female stg. facing","4.26","-43|14","2015-02-19T15:09:46Z"
"http://numismatics.org/search/id/1944.100.48021","Bronze Coin, Mylasa, 44 BC - AD 14. 1944.100.48021","1944.100.48021","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Mylasa","","Augustus hd. r.","Coin","","RPC.2789","Asia","","bipennis, crab, and trident","3.71","-43|14","2015-02-19T15:10:55Z"
"http://numismatics.org/search/id/1944.100.48022","Bronze Coin, Mylasa, 44 BC - AD 14. 1944.100.48022","1944.100.48022","Augustus","","","","Serapis","","Greek","","Julio-Claudian","","","","","","","","Bronze","Mylasa","","Augustus hd. r.","Coin","","","Asia","","Sarapis hd. r.","7.81","-43|14","2015-02-19T15:10:55Z"
"http://numismatics.org/search/id/1944.100.48023","Bronze Coin, Mylasa, 44 BC - AD 14. 1944.100.48023","1944.100.48023","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Mylasa","","Augustus hd. r.","Coin","","","Asia","","legend","7.16","-43|14","2015-02-19T15:10:56Z"
"http://numismatics.org/search/id/1944.100.44580","Bronze Coin, Imbros, 27 BC - AD 14. 1944.100.44580","1944.100.44580","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Imbros","","Augustus hd. r.","Coin","","","Thrace","","Herm statue on pedistal","7.04","-26|14","2015-02-19T14:50:22Z"
"http://numismatics.org/search/id/1944.100.47004","Bronze Coin, Smyrna, 44 BC - AD 14. 1944.100.47004","1944.100.47004","Augustus","","","","Aphrodite","","Greek","","Julio-Claudian","","","","","","","","Bronze","Smyrna","","Augustus hd. r.","Coin","","","Asia","","Aphrodite Stratonikis stg.","4.92","-43|14","2015-02-19T15:05:25Z"
"http://numismatics.org/search/id/1944.100.47005","Bronze Coin, Smyrna, 27 BC - AD 14. 1944.100.47005","1944.100.47005","Augustus","","","","Aphrodite","","Greek","","Julio-Claudian","","","","","","","","Bronze","Smyrna","","Augustus hd. r.","Coin","","RPC.2463","Asia","","Aphrodite Stratonikis stg.","6.18","-26|14","2015-02-19T15:05:25Z"
"http://numismatics.org/search/id/1944.100.47008","Bronze Coin, Smyrna, 27 BC - AD 14. 1944.100.47008","1944.100.47008","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Smyrna","","Augustus hd. r.","Coin","","RPC.2468","Asia","","capricorn","3.13","-26|14","2015-02-19T15:05:25Z"
"http://numismatics.org/search/id/1944.100.47009","Bronze Coin, Smyrna, 27 BC - AD 14. 1944.100.47009","1944.100.47009","Augustus","","","","Nike","","Greek","","Julio-Claudian","","","","","","","","Bronze","Smyrna","","Augustus hd. r.","Coin","","RPC.2465","Asia","","Nike stg. l.","4.88","-26|14","2015-02-19T15:05:26Z"
"http://numismatics.org/search/id/1944.100.47010","Bronze Coin, Smyrna, 27 BC - AD 14. 1944.100.47010","1944.100.47010","Augustus","","","","Nike","","Greek","","Julio-Claudian","","","","","","","","Bronze","Smyrna","","Augustus hd. r.","Coin","","RPC.2465","Asia","","Nike stg. l.","3.28","-26|14","2015-02-19T15:05:26Z"
"http://numismatics.org/search/id/1944.100.47158","Bronze Coin, Teos, 27 BC - AD 14. 1944.100.47158","1944.100.47158","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Teos","","Augustus hd. r.","Coin","","RPC.2513","Asia","","grape cluster","2.02","-26|14","2015-02-19T15:05:46Z"
"http://numismatics.org/search/id/1944.100.47637","Bronze Coin, Alabanda, 27 BC - AD 14. 1944.100.47637","1944.100.47637","Augustus|Livia","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Alabanda","","Augustus hd. r.","Coin","","","Asia","ΑΛΑΒΑΝΔΕΩΝ","Livia bust r.","4.49","-26|14","2015-02-19T15:09:08Z"
"http://numismatics.org/search/id/1944.100.50407","Bronze Coin, Eumeneia, 27 BC - AD 14. 1944.100.50407","1944.100.50407","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Eumeneia","","Augustus hd. r.","Coin","","RPC.3144","Asia","","bull butting r.","7.56","-26|14","2015-02-19T15:30:33Z"
"http://numismatics.org/search/id/1944.100.50441","Bronze Coin, Hierapolis, 27 BC - AD 14. 1944.100.50441","1944.100.50441","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Hierapolis","","Augustus hd. r.","Coin","","RPC.2954","Asia","","lyre","5.32","-26|14","2015-02-19T15:30:37Z"
"http://numismatics.org/search/id/1944.100.50509","Bronze Coin, Laodiceia ad Lycum, 27 BC - AD 14. 1944.100.50509","1944.100.50509","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Laodiceia ad Lycum","","Augustus hd. r.","Coin","","RPC.2900","Asia","","eagle","2.54","-26|14","2015-02-19T15:30:44Z"
"http://numismatics.org/search/id/1944.100.50570","Bronze Coin, Sebaste, 27 BC - AD 14. 1944.100.50570","1944.100.50570","Augustus","","","","Zeus","","Greek","","Julio-Claudian","","","","","","","","Bronze","Sebaste","","Augustus hd. r.","Coin","","RPC.3153","Asia","","Zeus enthroned l.","5.84","-26|14","2015-02-19T15:30:50Z"
"http://numismatics.org/search/id/1944.100.50716","Silver Coin, Masicytes, 44 BC - AD 14. 1944.100.50716","1944.100.50716","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Silver","Masicytes","","Augustus hd. r.","Coin","","","Lycia-Pamphylia","","two lyres","3.62","-43|14","2015-02-19T15:31:07Z"
"http://numismatics.org/search/id/1944.100.50717","Silver Coin, Masicytes, 44 BC - AD 14. 1944.100.50717","1944.100.50717","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Silver","Masicytes","","Augustus hd. r.","Coin","","","Lycia-Pamphylia","","two lyres","3.62","-43|14","2015-02-19T15:31:07Z"
"http://numismatics.org/search/id/1944.100.50718","Silver Coin, Masicytes, 44 BC - AD 14. 1944.100.50718","1944.100.50718","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Silver","Masicytes","","Augustus hd. r.","Coin","","","Lycia-Pamphylia","","two lyres","3.66","-43|14","2015-02-19T15:31:07Z"
"http://numismatics.org/search/id/1944.100.50820","Bronze Coin, Attalia, 27 BC - AD 14. 1944.100.50820","1944.100.50820","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","Attalia","","Augustus hd. r.","Coin","","","Pamphylia","","Athena hd. l.","4.39","-26|14","2015-02-19T15:31:15Z"
"http://numismatics.org/search/id/1944.100.50821","Bronze Coin, Attalia, 44 BC - AD 14. 1944.100.50821","1944.100.50821","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","Attalia","","Augustus hd. l.","Coin","","","Pamphylia","","Athena hd. l.","6.58","-43|14","2015-02-19T15:31:15Z"
"http://numismatics.org/search/id/1944.100.50980","Bronze Coin, Sillyum, 27 BC - AD 14. 1944.100.50980","1944.100.50980","Augustus","","","","Apollo","","Greek","","Julio-Claudian","","","","","","","","Bronze","Sillyum","","Augustus hd. l.","Coin","","","Lycia-Pamphylia","","Apollo stg. holding chlamys","5.48","-26|14","2015-02-19T15:31:31Z"
"http://numismatics.org/search/id/1944.100.51169","Bronze Coin, Seleuceia, 27 BC - AD 14. 1944.100.51169","1944.100.51169","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Seleuceia","","Augustus hd. r.","Coin","","","Asia","","eagle stg. on fulmen","1.05","-26|14","2015-02-19T15:31:49Z"
"http://numismatics.org/search/id/1944.100.46087","Bronze Coin, Ephesus, 44 BC - AD 14. 1944.100.46087","1944.100.46087","Augustus","","","","Artemis","","Greek","","Julio-Claudian","","","","","","","","Bronze","Ephesus","","Augustus head r.","Coin","","","Asia","","Ephesian Artemis","3.42","-43|14","2015-02-19T15:01:41Z"
"http://numismatics.org/search/id/1944.100.46376","Bronze Coin, Erythrae, 27 BC - AD 14. 1944.100.46376","1944.100.46376","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Erythrae","","Augustus head r.","Coin","","RPC.2505","Asia","","magistrate's name","3.0","-26|14","2015-02-19T15:03:17Z"
"http://numismatics.org/search/id/1944.100.46377","Bronze Coin, Erythrae, 27 BC - AD 14. 1944.100.46377","1944.100.46377","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Erythrae","","Augustus head r.","Coin","","RPC.2505","Asia","","magistrate's name","2.74","-26|14","2015-02-19T15:03:18Z"
"http://numismatics.org/search/id/1944.100.46378","Bronze Coin, Erythrae, 27 BC - AD 14. 1944.100.46378","1944.100.46378","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Erythrae","","Augustus head r.","Coin","","RPC.2505","Asia","","magistrate's name","2.77","-26|14","2015-02-19T15:03:18Z"
"http://numismatics.org/search/id/1944.100.46593","Bronze Coin, Miletus, 27 BC - AD 14. 1944.100.46593","1944.100.46593","Augustus","","","","Apollo","","Greek","","Julio-Claudian","","","","","","","","Bronze","Miletus","","Augustus bust r.","Coin","","","Asia","","Apollo Didymaeus statue r.","2.79","-26|14","2015-02-19T15:03:56Z"
"http://numismatics.org/search/id/1944.100.38951","Bronze Coin, Lacedaemon, 27 BC - AD 14. 1944.100.38951","1944.100.38951","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Lacedaemon","","Augustus hd.","Coin","","","Achaea","","caduceus","2.35","-26|14","2015-02-19T14:18:19Z"
"http://numismatics.org/search/id/1944.100.38952","Bronze Coin, Lacedaemon, 27 BC - AD 14. 1944.100.38952","1944.100.38952","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Lacedaemon","","Augustus hd.","Coin","","","Achaea","","caduceus","1.61","-26|14","2015-02-19T14:18:19Z"
"http://numismatics.org/search/id/1944.100.38953","Bronze Coin, Lacedaemon, 27 BC - AD 14. 1944.100.38953","1944.100.38953","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Lacedaemon","","Augustus hd.","Coin","","","Achaea","","eagle stg.","2.71","-26|14","2015-02-19T14:18:19Z"
"http://numismatics.org/search/id/1944.100.36262","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36262","1944.100.36262","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Augustus and Livia heads, jugate","Coin","","","Thrace","","Rhoemetalces and queen's heads, jugate","15.14","-10|12","2015-02-19T14:11:29Z"
"http://numismatics.org/search/id/1944.100.36269","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36269","1944.100.36269","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces I and queen's heads, jugate","Coin","","","Thrace","","Augustus head","9.8","-10|12","2015-02-19T14:11:30Z"
"http://numismatics.org/search/id/1944.100.36270","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36270","1944.100.36270","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces I and queen's heads, jugate","Coin","","","Thrace","","Augustus head","8.25","-10|12","2015-02-19T14:11:30Z"
"http://numismatics.org/search/id/1944.100.36271","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36271","1944.100.36271","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces I and queen's heads, jugate","Coin","","","Thrace","","Augustus head","9.12","-10|12","2015-02-19T14:11:30Z"
